Passage,NewID,WordNoPunctuation,WordWithPunctuation,WordClass,PartOfSpeech
60,60Bw04,death,"death,",Content,NOUN
60,60Bw05,violence,"violence,",Content,NOUN
60,60Bw06,breakups,"breakups,",Content,NOUN
60,60Bw07,abandoned,abandoned,Content,VERB
60,60Bw08,puppies,"puppies,",Content,NOUN
60,60Bw09,sweet,sweet,Content,ADJ
60,60Bw10,kisses,kisses,Content,NOUN
60,60Bw11,and,and,Function,CCONJ
60,60Bw12,words,words,Content,NOUN
60,60Bw13,charged,charged,Content,VERB
60,60Bw14,with,with,Function,ADP
60,60Bw15,all,all,Function,DET
60,60Bw16,kinds,kinds,Content,NOUN
60,60Bw17,of,of,Function,ADP
60,60Bw18,meanings,meanings.,Content,NOUN
61,61Aw01,The,The,Function,DET
61,61Aw02,most,most,Content,ADV
61,61Aw03,popular,popular,Content,ADJ
61,61Aw04,movie,movie,Content,NOUN
61,61Aw05,in,in,Function,ADP
61,61Aw06,India,India,Content,PROPN
61,61Aw07,this,this,Function,DET
61,61Aw08,summer,summer,Content,NOUN
61,61Aw09,is,is,Content,AUX
61,61Aw10,about,about,Function,ADP
61,61Aw11,a,a,Function,DET
61,61Aw12,toilet,toilet.,Content,NOUN
61,61Bw01,It,It,Function,PRON
61,61Bw02,nearly,nearly,Content,ADV
61,61Bw03,causes,causes,Content,VERB
61,61Bw04,a,a,Function,DET
61,61Bw05,divorce,divorce.,Content,NOUN
62,62Aw01,Bargain,Bargain,Content,NOUN
62,62Aw02,hunters,hunters,Content,NOUN
62,62Aw03,have,have,Content,AUX
62,62Aw04,begun,begun,Content,VERB
62,62Aw05,to,to,Function,PART
62,62Aw06,pay,pay,Content,VERB
62,62Aw07,close,close,Content,ADJ
62,62Aw08,attention,attention,Content,NOUN
62,62Aw09,to,to,Function,ADP
62,62Aw10,emerging,emerging,Content,VERB
62,62Aw11,market,market,Content,NOUN
62,62Aw12,stocks,stocks.,Content,NOUN
62,62Bw01,They,They,Function,PRON
62,62Bw02,are,are,Content,AUX
62,62Bw03,a,a,Function,DET
62,62Bw04,little,little,Content,ADJ
62,62Bw05,late,late,Content,ADJ
62,62Bw06,to,to,Function,ADP
62,62Bw07,the,the,Function,DET
62,62Bw08,game,game.,Content,NOUN
63,63Aw01,One,One,Function,NUM
63,63Aw02,new,new,Content,ADJ
63,63Aw03,drug,drug,Content,NOUN
63,63Aw04,promises,promises,Content,VERB
63,63Aw05,to,to,Function,PART
63,63Aw06,stop,stop,Content,VERB
63,63Aw07,cancer,cancer,Content,NOUN
63,63Aw08,from,from,Function,ADP
63,63Aw09,spreading,spreading,Content,VERB
63,63Aw10,to,to,Function,ADP
63,63Aw11,other,other,Content,ADJ
63,63Aw12,organs,organs.,Content,NOUN
63,63Bw01,Another,Another,Function,PRON
63,63Bw02,would,would,Function,AUX
63,63Bw03,treat,treat,Content,VERB
63,63Bw04,blood,blood,Content,NOUN
63,63Bw05,cancer,cancer.,Content,NOUN
