Passage,NewID,WordNoPunctuation,WordWithPunctuation,WordClass,PartOfSpeech,surprisal
34,34Bw16,want,want,Content,NOUN,10.146686553955078
34,34Bw17,of,of,Function,ADP,0.21828509867191315
34,34Bw18,basic,basic,Content,ADJ,1.8630030155181885
34,34Bw19,medical,medical,Content,ADJ,6.042788982391357
34,34Bw20,care,care.,Content,NOUN,0.7736272215843201
35,35Aw01,California,California,Content,PROPN,8.150054931640625
35,35Aw02,has,has,Content,AUX,3.072312116622925
35,35Aw03,positioned,positioned,Content,VERB,11.256860733032227
35,35Aw04,itself,itself,Function,PRON,0.2982713580131531
35,35Aw05,as,as,Function,ADP,0.2077341228723526
35,35Aw06,a,a,Function,DET,0.9972479939460754
35,35Aw07,leader,leader,Content,NOUN,2.025015115737915
35,35Aw08,in,in,Function,ADP,0.10830172896385193
35,35Aw09,the,the,Function,DET,0.9808917045593262
35,35Aw10,fight,fight,Content,NOUN,1.9935524463653564
35,35Aw11,against,against,Function,ADP,0.17032703757286072
35,35Aw12,climate,climate,Content,NOUN,1.4184820652008057
35,35Aw13,change,change.,Content,NOUN,0.7560232216492295
35,35Bw01,It,It,Function,PRON,2.6914172172546387
35,35Bw02,leads,leads,Content,VERB,6.899077415466309
35,35Bw03,the,the,Function,DET,0.22038410604000092
35,35Bw04,nation,nation,Content,NOUN,0.6081803441047668
35,35Bw05,by,by,Function,ADP,3.7287678718566895
35,35Bw06,far,far,Content,ADV,4.8881754875183105
35,35Bw07,in,in,Function,ADP,0.37880104780197144
35,35Bw08,solar,solar,Content,ADJ,3.7821054458618164
35,35Bw09,power,power.,Content,NOUN,4.252687692642212
36,36Aw01,This,This,Function,PRON,3.7546770572662354
36,36Aw02,has,has,Content,AUX,5.509905815124512
36,36Aw03,been,been,Content,AUX,0.3575587868690491
36,36Aw04,a,a,Function,DET,0.7924641966819763
36,36Aw05,golden,golden,Content,ADJ,9.97255802154541
36,36Aw06,age,age,Content,NOUN,1.7216527462005615
36,36Aw07,for,for,Function,ADP,0.8208701014518738
36,36Aw08,brain,brain,Content,NOUN,9.515924453735352
36,36Aw09,research,research.,Content,NOUN,4.9646952748298645
36,36Bw01,We,We,Function,PRON,3.7441627979278564
36,36Bw02,now,now,Content,ADV,2.834986448287964
36,36Bw03,have,have,Content,VERB,1.1300759315490723
36,36Bw04,amazing,amazing,Content,ADJ,6.437005043029785
36,36Bw05,brain,brain,Content,NOUN,3.6800436973571777
36,36Bw06,scans,scans,Content,NOUN,1.6349431276321411
36,36Bw07,that,that,Function,PRON,1.891451358795166
36,36Bw08,show,show,Content,VERB,1.4275975227355957
36,36Bw09,which,which,Function,DET,6.233576774597168
36,36Bw10,networks,networks,Content,NOUN,7.956235885620117
36,36Bw11,in,in,Function,ADP,2.661339521408081
36,36Bw12,the,the,Function,DET,0.33572885394096375
36,36Bw13,brain,brain,Content,NOUN,0.22806790471076965
36,36Bw14,ramp,ramp,Content,VERB,12.9738130569458
36,36Bw15,up,up,Content,ADP,0.05889338254928589
36,36Bw16,during,during,Function,ADP,2.931029796600342
36,36Bw17,different,different,Content,ADJ,4.608524799346924
36,36Bw18,activities,activities.,Content,NOUN,5.186903595924377
37,37Aw01,Student,Student,Content,NOUN,9.203948020935059
37,37Aw02,debt,debt,Content,NOUN,5.230776786804199
37,37Aw03,is,is,Content,AUX,1.3552697896957397
37,37Aw04,spiraling,"spiraling,",Content,VERB,9.568913735449314
37,37Aw05,and,and,Function,CCONJ,1.051568865776062
37,37Aw06,young,young,Content,ADJ,6.565223693847656
37,37Aw07,people,people,Content,NOUN,0.3266861140727997
37,37Aw08,are,are,Content,AUX,0.4760275185108185
37,37Aw09,defaulting,defaulting,Content,VERB,8.54885941388784
37,37Aw10,on,on,Function,ADP,0.11534937471151352
37,37Aw11,their,their,Function,PRON,0.943835437297821
37,37Aw12,loans,loans.,Content,NOUN,1.5938464403152466
37,37Bw01,You,You,Function,PRON,6.242436408996582
37,37Bw02,might,might,Function,AUX,1.8813461065292358
37,37Bw03,think,think,Content,VERB,1.2795372009277344
37,37Bw04,that,that,Function,SCONJ,0.9434185028076172
37,37Bw05,students,students,Content,NOUN,3.580644130706787
37,37Bw06,would,would,Function,AUX,1.6415784358978271
37,37Bw07,be,be,Content,AUX,1.0929512977600098
37,37Bw08,better,better,Content,ADJ,1.9756449460983276
37,37Bw09,off,off,Function,ADP,0.035662028938531876
37,37Bw10,scraping,scraping,Content,VERB,9.289414405822754
37,37Bw11,by,by,Function,ADP,0.7396613359451294
37,37Bw12,with,with,Function,ADP,3.0028958320617676
37,37Bw13,no,no,Function,DET,4.597255706787109
37,37Bw14,loans,loans,Content,NOUN,3.4835739135742188
37,37Bw15,at,at,Function,ADV,1.7163302898406982
37,37Bw16,all,all.,Function,ADV,1.3441470097750425
38,38Aw01,The,The,Function,DET,2.481391191482544
38,38Aw02,bombs,bombs,Content,NOUN,11.573753356933594
38,38Aw03,smashed,smashed,Content,VERB,8.757275581359863
38,38Aw04,into,into,Function,ADP,0.9397051334381104
38,38Aw05,a,a,Function,DET,1.6948802471160889
38,38Aw06,child,child,Content,NOUN,8.59347915649414
38,38Aw07,care,care,Content,NOUN,4.524496555328369
38,38Aw08,center,"center,",Content,NOUN,4.641152381896973
38,38Aw09,a,a,Function,DET,3.651442527770996
38,38Aw10,refugee,refugee,Content,NOUN,6.931343078613281
38,38Aw11,camp,camp,Content,NOUN,0.8082776069641113
38,38Aw12,and,and,Function,CCONJ,0.9248500466346741
38,38Aw13,a,a,Function,DET,0.4173961281776428
38,38Aw14,school,school.,Content,NOUN,4.768844842910767
38,38Bw01,They,They,Function,PRON,3.950201988220215
38,38Bw02,destroyed,destroyed,Content,VERB,4.228175163269043
38,38Bw03,makeshift,makeshift,Content,ADJ,8.449658393859863
38,38Bw04,clinics,clinics,Content,NOUN,6.009434700012207
38,38Bw05,and,and,Function,CCONJ,0.9990265965461731
38,38Bw06,hospitals,"hospitals,",Content,NOUN,6.005895793437958
38,38Bw07,disabling,disabling,Content,VERB,8.976889610290527
38,38Bw08,essential,essential,Content,ADJ,7.814143180847168
38,38Bw09,services,services,Content,NOUN,2.066315174102783
38,38Bw10,for,for,Function,ADP,2.6407322883605957
38,38Bw11,tens,tens,Content,NOUN,4.541459560394287
38,38Bw12,of,of,Function,ADP,0.002086011925712228
38,38Bw13,thousands,thousands,Content,NOUN,0.006800956558436155
38,38Bw14,of,of,Function,ADP,0.09385641664266586
38,38Bw15,people,people.,Content,NOUN,2.1948810815811157
39,39Aw01,To,To,Function,PART,6.145754814147949
39,39Aw02,make,make,Content,VERB,3.4612984657287598
39,39Aw03,it,it,Function,PRON,1.975127100944519
39,39Aw04,to,to,Function,ADP,2.8743062019348145
39,39Aw05,the,the,Function,DET,0.6596195101737976
39,39Aw06,big,big,Content,ADJ,4.827586650848389
39,39Aw07,game,"game,",Content,NOUN,3.875187635421753
39,39Aw08,the,the,Function,DET,2.3457674980163574
39,39Aw09,Saudi,Saudi,Content,ADJ,8.744024276733398
39,39Aw10,soccer,soccer,Content,NOUN,7.491233825683594
39,39Aw11,fan,fan,Content,NOUN,6.087350845336914
39,39Aw12,resorted,resorted,Content,VERB,11.707547187805176
39,39Aw13,to,to,Function,ADP,0.01677349954843521
39,39Aw14,unusual,unusual,Content,ADJ,7.666634559631348
39,39Aw15,measures,measures.,Content,NOUN,4.752620220184326
39,39Bw01,He,He,Function,PRON,2.160135507583618
39,39Bw02,first,first,Content,ADV,6.383251667022705
39,39Bw03,flew,flew,Content,VERB,4.775331974029541
39,39Bw04,to,to,Function,ADP,1.0847983360290527
39,39Bw05,Kuwait,"Kuwait,",Content,PROPN,7.890587687492371
39,39Bw06,where,where,Content,SCONJ,0.9163275361061096
39,39Bw07,he,he,Function,PRON,0.5482840538024902
39,39Bw08,told,told,Content,VERB,5.608414173126221
39,39Bw09,his,his,Function,PRON,1.4561563730239868
39,39Bw10,parents,parents,Content,NOUN,3.511209726333618
39,39Bw11,he,he,Function,PRON,1.4369502067565918
39,39Bw12,was,was,Content,AUX,1.1501927375793457
39,39Bw13,going,going,Content,VERB,1.1807198524475098
39,39Bw14,on,on,Function,ADP,4.621571063995361
39,39Bw15,vacation,vacation.,Content,NOUN,2.618321657180786
40,40Aw01,It,It,Function,PRON,4.247931480407715
40,40Aw02,was,was,Content,AUX,2.327160596847534
40,40Aw03,bound,bound,Content,VERB,8.216219902038574
40,40Aw04,to,to,Function,PART,0.033805862069129944
40,40Aw05,happen,happen.,Content,VERB,2.163897752761841
40,40Bw01,Toothpaste,"Toothpaste,",Content,NOUN,15.687433809041977
40,40Bw02,perhaps,perhaps,Content,ADV,7.591960430145264
40,40Bw03,the,the,Function,DET,2.3676421642303467
40,40Bw04,last,last,Content,ADJ,4.830506801605225
40,40Bw05,part,part,Content,NOUN,5.852457046508789
40,40Bw06,of,of,Function,ADP,0.11608967930078506
40,40Bw07,your,your,Function,PRON,2.5520448684692383
40,40Bw08,daily,daily,Content,ADJ,2.258230209350586
40,40Bw09,grooming,grooming,Content,NOUN,6.349006175994873
40,40Bw10,regimen,regimen,Content,NOUN,2.1034152507781982
40,40Bw11,that,that,Function,PRON,3.9034535884857178
40,40Bw12,had,had,Content,AUX,5.387844562530518
40,40Bw13,not,not,Content,PART,4.448061943054199
40,40Bw14,been,been,Content,AUX,0.9178023338317871
40,40Bw15,gussied,gussied,Content,VERB,13.089542209170759
40,40Bw16,up,"up,",Function,ADP,2.6414521858096123
40,40Bw17,has,has,Content,AUX,4.373269081115723
40,40Bw18,now,now,Content,ADV,3.850355386734009
40,40Bw19,been,been,Content,AUX,0.5890810489654541
40,40Bw20,rethought,rethought.,Content,VERB,11.935957789421082
41,41Aw01,Done,Done,Content,VERB,10.854571342468262
41,41Aw02,correctly,"correctly,",Content,ADV,5.089770391583443
41,41Aw03,exfoliation,exfoliation,Content,NOUN,14.895843267440796
41,41Aw04,helps,helps,Content,VERB,5.450366973876953
41,41Aw05,your,your,Function,PRON,3.5566911697387695
41,41Aw06,skin,skin,Content,NOUN,0.5461991429328918
41,41Aw07,purge,purge,Content,VERB,11.300323486328125
41,41Aw08,dead,dead,Content,ADJ,4.445993900299072
41,41Aw09,cells,"cells,",Content,NOUN,5.01901912689209
41,41Aw10,revealing,revealing,Content,VERB,8.851229667663574
41,41Aw11,a,a,Function,DET,2.353209972381592
41,41Aw12,better,better,Content,ADJ,5.064770698547363
41,41Aw13,complexion,complexion,Content,NOUN,1.9772930145263672
41,41Aw14,underneath,underneath.,Function,ADV,10.661433219909668
41,41Bw01,That,That,Function,DET,4.803075790405273
41,41Bw02,magic,magic,Content,NOUN,11.318663597106934
41,41Bw03,draws,draws,Content,VERB,12.451738357543945
41,41Bw04,us,us,Function,PRON,5.871492862701416
41,41Bw05,to,to,Function,ADP,2.3044118881225586
41,41Bw06,the,the,Function,DET,1.2822798490524292
41,41Bw07,practice,practice,Content,NOUN,8.467499732971191
41,41Bw08,but,but,Function,CCONJ,6.812816143035889
41,41Bw09,also,also,Content,ADV,1.5413830280303955
41,41Bw10,makes,makes,Content,VERB,3.0764808654785156
41,41Bw11,us,us,Function,PRON,0.9648358821868896
41,41Bw12,overzealous,overzealous.,Content,ADJ,18.19047324731946
42,42Aw01,By,By,Function,ADP,4.822122573852539
42,42Aw02,the,the,Function,DET,4.330929756164551
42,42Aw03,time,time,Content,NOUN,1.135304570198059
42,42Aw04,most,most,Content,ADJ,6.043860912322998
42,42Aw05,military,military,Content,ADJ,8.481171607971191
42,42Aw06,children,children,Content,NOUN,7.221807479858398
42,42Aw07,complete,complete,Content,VERB,7.355096340179443
42,42Aw08,secondary,secondary,Content,ADJ,6.137761116027832
42,42Aw09,school,"school,",Content,NOUN,0.6068924367427826
42,42Aw10,they,they,Function,PRON,0.6921794414520264
42,42Aw11,will,will,Function,AUX,1.7518595457077026
42,42Aw12,have,have,Content,AUX,0.941179096698761
42,42Aw13,switched,switched,Content,VERB,8.365781784057617
42,42Aw14,schools,schools,Content,NOUN,3.7621984481811523
42,42Aw15,up,up,Function,ADP,7.565568923950195
42,42Aw16,to,to,Function,PART,0.8587567210197449
42,42Aw17,nine,nine,Function,NUM,7.2536163330078125
42,42Aw18,times,times.,Content,NOUN,4.090612173080444
42,42Bw01,These,These,Function,DET,5.036676406860352
42,42Bw02,frequent,frequent,Content,ADJ,9.961063385009766
42,42Bw03,changes,changes,Content,NOUN,2.091689348220825
42,42Bw04,between,between,Function,ADP,6.669953346252441
42,42Bw05,schools,schools,Content,NOUN,1.5075082778930664
42,42Bw06,of,of,Function,ADP,5.710099220275879
42,42Bw07,strikingly,strikingly,Content,ADV,13.035859107971191
42,42Bw08,varying,varying,Content,VERB,6.505990028381348
42,42Bw09,quality,quality,Content,NOUN,3.9171314239501953
42,42Bw10,trouble,trouble,Content,VERB,12.897177696228027
42,42Bw11,military,military,Content,ADJ,4.552072525024414
42,42Bw12,children,children,Content,NOUN,2.543814182281494
42,42Bw13,both,both,Function,PRON,7.128911972045898
42,42Bw14,socially,socially,Content,ADV,6.427175998687744
42,42Bw15,and,and,Function,CCONJ,0.04501234367489815
42,42Bw16,academically,academically.,Content,ADV,0.5964088392429403
43,43Aw01,A,A,Function,DET,3.1747329235076904
43,43Aw02,decade,decade,Content,NOUN,6.782934665679932
43,43Aw03,ago,"ago,",Content,ADV,0.8144096732139587
43,43Aw04,natural,natural,Content,ADJ,10.061382293701172
43,43Aw05,gas,gas,Content,NOUN,0.49582117795944214
43,43Aw06,was,was,Content,AUX,1.7036826610565186
43,43Aw07,heralded,heralded,Content,VERB,7.740615371149033
43,43Aw08,as,as,Function,ADP,0.06862326711416245
43,43Aw09,the,the,Function,DET,1.079132080078125
43,43Aw10,fuel,fuel,Content,NOUN,5.194968223571777
43,43Aw11,of,of,Function,ADP,0.9739353656768799
43,43Aw12,the,the,Function,DET,0.6102589964866638
43,43Aw13,future,future.,Content,NOUN,0.8162214607000351
43,43Bw01,In,In,Function,ADP,3.5262951850891113
43,43Bw02,shale,shale,Content,NOUN,11.099532127380371
43,43Bw03,fields,fields,Content,NOUN,4.589668273925781
43,43Bw04,across,across,Function,ADP,3.8264784812927246
43,43Bw05,the,the,Function,DET,0.2075381875038147
43,43Bw06,country,"country,",Content,NOUN,1.2819662392139435
43,43Bw07,hydraulic,hydraulic,Content,ADJ,5.650880813598633
43,43Bw08,fracturing,fracturing,Content,NOUN,0.007918041199445724
43,43Bw09,uncorked,uncorked,Content,VERB,17.35433217138052
43,43Bw10,a,a,Function,DET,2.8234915733337402
43,43Bw11,lucrative,lucrative,Content,ADJ,6.399613380432129
43,43Bw12,new,new,Content,ADJ,3.38227915763855
43,43Bw13,source,source,Content,NOUN,3.0677356719970703
43,43Bw14,of,of,Function,ADP,0.030644146725535393
43,43Bw15,supply,supply.,Content,NOUN,5.974642276763916
44,44Aw01,Climate,Climate,Content,NOUN,8.709007263183594
44,44Aw02,change,change,Content,NOUN,0.520907998085022
44,44Aw03,will,will,Function,AUX,3.6846883296966553
44,44Aw04,inevitably,inevitably,Content,ADV,6.3073577880859375
44,44Aw05,transform,transform,Content,VERB,6.692152976989746
44,44Aw06,the,the,Function,DET,0.9829244613647461
44,44Aw07,way,way,Content,NOUN,2.3027796745300293
44,44Aw08,the,the,Function,DET,2.7773826122283936
44,44Aw09,world,world,Content,NOUN,0.7814362049102783
44,44Aw10,produces,produces,Content,VERB,5.106814384460449
44,44Aw11,goods,goods.,Content,NOUN,8.617446422576904
44,44Bw01,Farmers,Farmers,Content,NOUN,7.810044765472412
44,44Bw02,who,who,Function,PRON,3.956019401550293
44,44Bw03,produce,produce,Content,VERB,2.726060628890991
44,44Bw04,wine,wine,Content,NOUN,8.301644325256348
44,44Bw05,grapes,"grapes,",Content,NOUN,8.23825752735138
44,44Bw06,an,an,Function,DET,7.8640828132629395
44,44Bw07,especially,especially,Content,ADV,5.1000542640686035
44,44Bw08,sensitive,sensitive,Content,ADJ,4.061884880065918
44,44Bw09,crop,"crop,",Content,NOUN,2.4411470890045166
44,44Bw10,are,are,Content,AUX,2.263936996459961
44,44Bw11,already,already,Content,ADV,3.0935776233673096
44,44Bw12,feeling,feeling,Content,VERB,5.52119779586792
44,44Bw13,those,those,Function,DET,7.731420516967773
44,44Bw14,effects,effects.,Content,NOUN,1.1875959038734436
45,45Aw01,Progressives,Progressives,Content,NOUN,13.342448949813843
45,45Aw02,have,have,Content,AUX,2.0384774208068848
45,45Aw03,long,long,Content,ADV,2.170145034790039
45,45Aw04,looked,looked,Content,VERB,6.745937824249268
45,45Aw05,to,to,Function,ADP,1.475821852684021
45,45Aw06,federal,federal,Content,ADJ,6.637323379516602
45,45Aw07,courts,courts,Content,NOUN,2.7456021308898926
45,45Aw08,to,to,Function,PART,0.6850172877311707
45,45Aw09,guard,guard,Content,VERB,7.45729923248291
45,45Aw10,the,the,Function,DET,3.6855363845825195
45,45Aw11,rights,rights,Content,NOUN,1.2708728313446045
45,45Aw12,of,of,Function,ADP,0.04339082911610603
45,45Aw13,racial,racial,Content,ADJ,7.070111274719238
45,45Aw14,minorities,minorities,Content,NOUN,0.11858570575714111
45,45Aw15,and,and,Function,CCONJ,1.755265235900879
45,45Aw16,dissenters,dissenters.,Content,NOUN,10.23139888048172
45,45Bw01,But,But,Function,CCONJ,1.1994471549987793
45,45Bw02,that,that,Function,DET,3.6194868087768555
45,45Bw03,protection,protection,Content,NOUN,6.5015716552734375
45,45Bw04,is,is,Content,AUX,1.7526026964187622
45,45Bw05,weakening,weakening.,Content,VERB,8.816089987754822
46,46Aw01,Ten,Ten,Function,NUM,8.219833374023438
46,46Aw02,years,years,Content,NOUN,1.0668566226959229
46,46Aw03,ago,"ago,",Content,ADV,0.888000100851059
46,46Aw04,checklists,checklists,Content,NOUN,17.36443042755127
46,46Aw05,for,for,Function,ADP,3.2602739334106445
46,46Aw06,surgeons,surgeons,Content,NOUN,9.1445894241333
46,46Aw07,were,were,Content,AUX,1.395871639251709
46,46Aw08,all,all,Function,DET,4.807446479797363
46,46Aw09,the,the,Function,DET,2.2697348594665527
46,46Aw10,rage,rage.,Content,NOUN,0.6148884892463684
46,46Bw01,Inspired,Inspired,Content,VERB,8.993017196655273
46,46Bw02,by,by,Function,ADP,0.04292328655719757
46,46Bw03,the,the,Function,DET,1.071239709854126
46,46Bw04,preflight,preflight,Content,ADJ,15.396541595458984
46,46Bw05,routines,routines,Content,NOUN,6.171643257141113
46,46Bw06,of,of,Function,ADP,0.5286694765090942
46,46Bw07,airline,airline,Content,NOUN,6.009893894195557
46,46Bw08,pilots,"pilots,",Content,NOUN,0.9619011282920837
46,46Bw09,surgical,surgical,Content,ADJ,6.4663825035095215
46,46Bw10,checklists,checklists,Content,NOUN,7.430494697764516
46,46Bw11,were,were,Content,AUX,1.147158145904541
46,46Bw12,shown,shown,Content,VERB,8.641975402832031
46,46Bw13,to,to,Function,PART,1.2492204904556274
46,46Bw14,prevent,prevent,Content,VERB,7.744796276092529
46,46Bw15,tragic,tragic,Content,ADJ,9.469579696655273
46,46Bw16,errors,"errors,",Content,NOUN,7.571499824523926
46,46Bw17,reduce,reduce,Content,VERB,4.448096752166748
46,46Bw18,infections,infections,Content,NOUN,6.992392539978027
46,46Bw19,and,and,Function,CCONJ,0.8928346037864685
46,46Bw20,save,save,Content,VERB,3.3354053497314453
46,46Bw21,lives,lives.,Content,NOUN,0.3668192923069
47,47Aw01,The,The,Function,DET,2.4563069343566895
47,47Aw02,many,many,Content,ADJ,8.492233276367188
47,47Aw03,whiskeys,whiskeys,Content,NOUN,12.234506964683533
47,47Aw04,of,of,Function,ADP,2.8691177368164062
47,47Aw05,Japan,Japan,Content,PROPN,5.452388286590576
47,47Aw06,are,are,Content,AUX,1.5509155988693237
47,47Aw07,complex,complex,Content,ADJ,7.530011177062988
47,47Aw08,and,and,Function,CCONJ,1.2324684858322144
47,47Aw09,often,often,Content,ADV,3.0614101886749268
47,47Aw10,expensive,expensive.,Content,ADJ,6.403087258338928
47,47Bw01,Learning,Learning,Content,VERB,9.566252708435059
47,47Bw02,about,about,Function,ADP,2.16267728805542
47,47Bw03,them,them,Function,PRON,1.9640787839889526
47,47Bw04,can,can,Function,AUX,1.3942958116531372
47,47Bw05,be,be,Content,AUX,0.3397570848464966
47,47Bw06,a,a,Function,DET,1.2525372505187988
47,47Bw07,challenge,challenge.,Content,NOUN,3.1353660821914673
48,48Aw01,Dublin,Dublin,Content,PROPN,10.83567202091217
48,48Aw02,has,has,Content,AUX,3.3086934089660645
48,48Aw03,long,long,Content,ADV,4.64951229095459
48,48Aw04,been,been,Content,AUX,0.4790152907371521
48,48Aw05,a,a,Function,DET,1.424992561340332
48,48Aw06,beer,beer,Content,NOUN,8.792537689208984
48,48Aw07,and,and,Function,CCONJ,2.8303208351135254
48,48Aw08,whiskey,whiskey,Content,NOUN,4.628319263458252
48,48Aw09,town,town.,Content,NOUN,3.8121824264526367
48,48Bw01,For,For,Function,ADP,4.6904802322387695
48,48Bw02,generations,generations,Content,NOUN,4.352423667907715
48,48Bw03,pubs,pubs,Content,NOUN,7.0926666259765625
48,48Bw04,poured,poured,Content,VERB,9.250082015991211
48,48Bw05,the,the,Function,DET,3.0494871139526367
48,48Bw06,same,same,Content,ADJ,2.650115489959717
48,48Bw07,pints,pints,Content,NOUN,5.51836371421814
48,48Bw08,of,of,Function,ADP,0.7232224941253662
48,48Bw09,stout,stout,Content,NOUN,3.768731117248535
48,48Bw10,and,and,Function,CCONJ,1.2304267883300781
48,48Bw11,familiar,familiar,Content,ADJ,11.236113548278809
48,48Bw12,bottles,bottles,Content,NOUN,5.693014144897461
48,48Bw13,of,of,Function,ADP,0.30019572377204895
48,48Bw14,whiskey,"whiskey,",Content,NOUN,4.955669045448303
48,48Bw15,but,but,Function,CCONJ,1.5348979234695435
48,48Bw16,in,in,Function,ADP,2.468459129333496
48,48Bw17,recent,recent,Content,ADJ,0.8656086921691895
48,48Bw18,years,years,Content,NOUN,0.12150538712739944
48,48Bw19,a,a,Function,DET,3.3332393169403076
48,48Bw20,shift,shift,Content,NOUN,4.726672172546387
48,48Bw21,has,has,Content,AUX,0.5032171010971069
48,48Bw22,shaken,shaken,Content,VERB,8.74547004699707
48,48Bw23,the,the,Function,DET,0.8975502848625183
48,48Bw24,local,local,Content,ADJ,4.940865516662598
48,48Bw25,drinking,drinking,Content,NOUN,4.011465072631836
48,48Bw26,scene,scene.,Content,NOUN,1.8422538042068481
49,49Aw01,For,For,Function,ADP,5.146059989929199
49,49Aw02,airlines,"airlines,",Content,NOUN,13.023991346359253
49,49Aw03,time,time,Content,NOUN,7.400684833526611
49,49Aw04,on,on,Function,ADP,4.551202774047852
49,49Aw05,the,the,Function,DET,0.8976332545280457
49,49Aw06,ground,ground,Content,NOUN,3.4045560359954834
49,49Aw07,is,is,Content,AUX,0.6857423186302185
49,49Aw08,money,money.,Content,NOUN,6.1086649894714355
49,49Bw01,Financially,Financially,Content,ADV,11.893669169396162
49,49Bw02,speaking,"speaking,",Content,VERB,1.2802793607115746
49,49Bw03,planes,planes,Content,NOUN,6.607388019561768
49,49Bw04,only,only,Content,ADV,6.059446334838867
49,49Bw05,earn,earn,Content,VERB,3.814920663833618
49,49Bw06,revenue,revenue,Content,NOUN,8.13672161102295
49,49Bw07,for,for,Function,ADP,2.8790950775146484
49,49Bw08,their,their,Function,PRON,3.3734757900238037
49,49Bw09,companies,companies,Content,NOUN,7.78870964050293
49,49Bw10,when,when,Content,SCONJ,2.6541829109191895
49,49Bw11,they,they,Function,PRON,0.4578666687011719
49,49Bw12,are,are,Content,AUX,1.7078709602355957
49,49Bw13,in,in,Function,ADP,2.6251039505004883
49,49Bw14,the,the,Function,DET,1.4734523296356201
49,49Bw15,air,"air,",Content,NOUN,2.288907825946808
49,49Bw16,ferrying,ferrying,Content,VERB,10.629772633314133
49,49Bw17,paying,paying,Content,VERB,10.645164489746094
49,49Bw18,passengers,passengers.,Content,NOUN,4.806071162223816
50,50Aw01,Traveling,Traveling,Content,NOUN,10.963472247123718
50,50Aw02,can,can,Function,AUX,7.572569847106934
50,50Aw03,wreak,wreak,Content,VERB,9.509348444786156
50,50Aw04,havoc,havoc,Content,NOUN,0.033982980996370316
50,50Aw05,on,on,Function,ADP,0.5212092995643616
50,50Aw06,your,your,Function,PRON,0.5139431953430176
50,50Aw07,fitness,fitness.,Content,NOUN,9.484285831451416
50,50Bw01,If,If,Function,SCONJ,3.1005783081054688
50,50Bw02,you,you,Function,PRON,0.21445754170417786
50,50Bw03,are,are,Content,AUX,2.7461493015289307
50,50Bw04,lucky,"lucky,",Content,ADJ,6.655312895774841
50,50Bw05,all,all,Function,DET,7.084716320037842
50,50Bw06,the,the,Function,DET,2.1100029945373535
50,50Bw07,sightseeing,sightseeing,Content,NOUN,11.368180274963379
50,50Bw08,you,you,Function,PRON,1.6779619455337524
50,50Bw09,do,do,Content,VERB,2.9821102619171143
50,50Bw10,on,on,Function,ADP,2.8147177696228027
50,50Bw11,foot,foot,Content,NOUN,5.702406406402588
50,50Bw12,will,will,Function,AUX,1.473807692527771
50,50Bw13,cancel,cancel,Content,VERB,7.216529369354248
50,50Bw14,out,out,Function,ADP,0.524366021156311
50,50Bw15,the,the,Function,DET,1.6538760662078857
50,50Bw16,nighttime,nighttime,Content,NOUN,7.655129432678223
50,50Bw17,eating,eating,Content,NOUN,9.168412208557129
50,50Bw18,and,and,Function,CCONJ,1.7752516269683838
50,50Bw19,drinking,drinking.,Content,NOUN,1.8297432661056519
51,51Aw01,Even,Even,Content,ADV,6.889032363891602
51,51Aw02,if,if,Function,SCONJ,1.8426892757415771
51,51Aw03,you,you,Function,PRON,0.9944345951080322
51,51Aw04,strive,strive,Content,VERB,10.815166473388672
51,51Aw05,for,for,Function,ADP,0.8655210137367249
51,51Aw06,a,a,Function,DET,1.466112494468689
51,51Aw07,sustainable,sustainable,Content,ADJ,6.6836957931518555
51,51Aw08,lifestyle,lifestyle,Content,NOUN,1.1960391998291016
51,51Aw09,at,at,Function,ADP,5.353663444519043
51,51Aw10,home,"home,",Content,NOUN,1.2765922546386719
51,51Aw11,it,it,Function,PRON,2.262420654296875
51,51Aw12,may,may,Function,AUX,2.7598071098327637
51,51Aw13,be,be,Content,AUX,0.908549427986145
51,51Aw14,tempting,tempting,Content,ADJ,3.541430711746216
51,51Aw15,to,to,Function,PART,0.022384362295269966
51,51Aw16,avoid,avoid,Content,VERB,4.487990379333496
51,51Aw17,thinking,thinking,Content,VERB,8.434730529785156
51,51Aw18,about,about,Function,ADP,0.28941652178764343
51,51Aw19,the,the,Function,DET,2.126765251159668
51,51Aw20,impact,impact,Content,NOUN,5.106998443603516
51,51Aw21,your,your,Function,PRON,2.297630786895752
51,51Aw22,travels,travels,Content,NOUN,8.412271499633789
51,51Aw23,could,could,Function,AUX,2.510676622390747
51,51Aw24,have,have,Content,VERB,0.012632000260055065
51,51Aw25,on,on,Function,ADP,0.10741409659385681
51,51Aw26,the,the,Function,DET,2.621628522872925
51,51Aw27,environment,environment.,Content,NOUN,1.3588617146015167
51,51Bw01,No,No,Function,DET,6.404238700866699
51,51Bw02,one,one,Content,NOUN,1.8205411434173584
51,51Bw03,wants,wants,Content,VERB,2.216460704803467
51,51Bw04,to,to,Function,PART,0.12366492301225662
51,51Bw05,feel,feel,Content,VERB,4.774158000946045
51,51Bw06,guilty,guilty,Content,ADJ,4.725066661834717
51,51Bw07,on,on,Function,ADP,6.0818257331848145
51,51Bw08,vacation,vacation.,Content,NOUN,6.338103294372559
52,52Aw01,Great,Great,Content,ADJ,7.560018062591553
52,52Aw02,snow,snow,Content,NOUN,9.008237838745117
52,52Aw03,conditions,conditions,Content,NOUN,5.541178226470947
